1.000000000000000000e+15 9.502010354135546536e+285 inf inf 9.502010354135545479e+285
1.176811952434998000e+15 9.502010354135546536e+285 inf inf 9.502010354135545479e+285
1.384886371393873250e+15 9.502010354135546536e+285 inf inf 9.502010354135545479e+285
1.629750834620643500e+15 9.502010354135546536e+285 inf inf 9.502010354135545479e+285
1.917910261672488750e+15 3.910043530012086391e+09 inf inf 3.910043530012086391e+09
2.257019719633919000e+15 2.865225051448980331e+09 inf inf 2.865225051448980331e+09
2.656087782946687000e+15 2.136506475565585375e+09 inf inf 2.136506475565585375e+09
3.125715849688235500e+15 1.617809376106244326e+09 inf inf 1.617809376106244326e+09
3.678379771828634500e+15 1.249469473487104416e+09 inf inf 1.249469473487104416e+09
4.328761281083057500e+15 9.840893352228796482e+08 inf inf 9.840893352228796482e+08
5.094138014816381000e+15 7.907177518266438246e+08 inf inf 7.907177518266438246e+08
5.994842503189409000e+15 6.478321448252916336e+08 inf inf 6.478321448252916336e+08
7.054802310718645000e+15 5.416181553605569601e+08 inf inf 5.416181553605569601e+08
8.302175681319744000e+15 4.604535372703514695e+08 inf inf 4.604535372703514695e+08
9.770099572992246000e+15 3.986096732868239880e+08 inf inf 3.986096732868239880e+08
1.149756995397735600e+16 3.499096742545124292e+08 inf inf 3.499096742545124292e+08
1.353047774579806800e+16 3.109436978331109881e+08 9.399456849072448730e+11 inf 3.110465952452455163e+08
1.592282793341092200e+16 2.783782351233404875e+08 6.761624497064839172e+10 inf 2.795290651918776035e+08
1.873817422860384000e+16 2.480161668480165005e+08 1.286583538898236275e+10 inf 2.528911787605407834e+08
2.205130739903045600e+16 2.158005831520402431e+08 3.409895435290102005e+09 inf 2.303805796282211840e+08
2.595024211399736000e+16 1.778865507608496845e+08 1.150141625680571556e+09 inf 2.104331794778097272e+08
3.053855508833415600e+16 1.355339043833360672e+08 4.571915846111670732e+08 inf 1.926425648212903440e+08
3.593813663804628000e+16 9.596339306270866096e+07 2.102930338851393461e+08 inf 1.765109461020004749e+08
4.229242874389498400e+16 6.475961061563818902e+07 1.080298022010527551e+08 inf 1.616810018419880867e+08
4.977023564332108800e+16 4.343503814588405937e+07 6.146716566721466184e+07 inf 1.480595499514210522e+08
5.857020818056664000e+16 2.978619787179568410e+07 3.819940653088421375e+07 inf 1.352415145777865946e+08
6.892612104349695200e+16 2.111006418044508249e+07 2.548606603177765757e+07 inf 1.229461293472836316e+08
8.111308307896868800e+16 1.536524071895725094e+07 1.784157094245944172e+07 inf 1.107041499285726398e+08
9.545484566618337600e+16 1.130630824663492851e+07 1.278126943782686815e+07 inf 9.797476225837831199e+07
1.123324032978027680e+17 8.297570954617507756e+06 9.205009020265311003e+06 inf 8.417016915531291068e+07
1.321941148466028800e+17 6.039468787965517491e+06 6.611913927828145213e+06 inf 6.975768508649644256e+07
1.555676143930472320e+17 4.368969885983210988e+06 4.746094567389748991e+06 inf 5.498325955123998225e+07
1.830738280295367680e+17 3.163099883235822432e+06 3.421453803742320277e+06 inf 4.188982348669991642e+07
2.154434690031882240e+17 2.316419557138462551e+06 2.502480193041083869e+06 inf 3.115540282011006027e+07
2.535364493970111360e+17 1.725461506352679105e+06 1.865290391219852027e+06 inf 2.301732414784477279e+07
2.983647240283337600e+17 1.312477301826112671e+06 1.421109810889358865e+06 inf 1.716957829915142804e+07
3.511191734215130880e+17 1.022394513943997328e+06 1.109727448137733852e+06 inf 1.299142488940288872e+07
4.132012400115334400e+17 8.177603263920632889e+05 8.903426570834604790e+05 inf 1.003118658386707865e+07
4.862601580065352960e+17 6.716650253820350626e+05 7.345166963264759397e+05 inf 7.849420199468651786e+06
5.722367659350213760e+17 5.658797911610252922e+05 6.235918370461855084e+05 inf 6.114460388730612583e+06
6.734150657750821120e+17 4.875950572564500617e+05 5.457324212537843268e+05 inf 4.577029519263050519e+06
7.924828983539169280e+17 4.242469814445360680e+05 4.912577091020575026e+05 inf 3.110167692299530841e+06
9.326033468832198400e+17 3.668515382841726532e+05 4.524044895733792218e+05 inf 1.939913006222597789e+06
1.097498765493055744e+18 3.062021744504957460e+05 4.242779046048030723e+05 inf 1.100266894742140779e+06
1.291549665014884096e+18 2.445565327694138105e+05 4.031014513338609831e+05 inf 6.217865207231807290e+05
1.519911082952933120e+18 1.857106178789917030e+05 3.853230302872851607e+05 inf 3.584876169488349115e+05
1.788649529057435136e+18 1.355951400082090404e+05 3.675223688752591261e+05 inf 2.148701871152713138e+05
2.104904144512019456e+18 9.797006366664305096e+04 3.474537071010906366e+05 inf 1.364420582339663815e+05
2.477076355991708672e+18 7.066116125197644578e+04 3.240949261832166812e+05 inf 9.036256019868933072e+04
2.915053062825175552e+18 5.200474109068723192e+04 2.978028811956858844e+05 inf 6.300764410189033515e+04
3.430469286314915840e+18 3.919984509331558365e+04 2.705053153529532719e+05 inf 4.584312877188614220e+04
4.037017258596553728e+18 3.036518923132089913e+04 2.441105652173380367e+05 inf 3.467894204492209246e+04
4.750810162102793216e+18 2.416759289621060816e+04 2.199827216863417707e+05 inf 2.715036828239111856e+04
5.590810182512222208e+18 1.977019258141058162e+04 1.986297768563523714e+05 inf 2.195548511851741932e+04
6.579332246575675392e+18 1.654088626597459006e+04 1.792059598340730299e+05 inf 1.822287559817973670e+04
7.742636826811269120e+18 1.415731730278690156e+04 1.602013399142406997e+05 inf 1.552970919961260915e+04
9.111627561154886656e+18 1.232949600882467348e+04 1.401705037063535710e+05 inf 1.351860171574536434e+04
1.072267222010323149e+19 1.088958483677393815e+04 1.177141767707679974e+05 inf 1.199965748737267313e+04
1.261856883066021069e+19 9.715439033245855171e+03 9.253347874734102516e+04 inf 1.085516361420152498e+04
1.484968262254463590e+19 8.683211488502731299e+03 6.776129036072986491e+04 inf 9.959457486906561826e+03
1.747528400007682867e+19 7.752582408914269763e+03 4.680729225770463381e+04 inf 9.291514185381392963e+03
2.056512308348651520e+19 6.859857941829145602e+03 3.149417196650019105e+04 inf 8.770106018351534658e+03
2.420128264794383565e+19 6.009923158601079194e+03 2.125079053910688162e+04 inf 8.379812973303402032e+03
2.848035868435799245e+19 5.237676244243069050e+03 1.483578922390684238e+04 inf 8.095868526166927040e+03
3.351602650938841088e+19 4.574985522437205873e+03 1.088456904464986110e+04 inf 7.892239736891299799e+03
3.944206059437656474e+19 4.047653667540464085e+03 8.445623575046474798e+03 inf 7.772895212370514855e+03
4.641588833612772966e+19 3.640015058794109791e+03 6.893664922407577251e+03 inf 7.712275499729479634e+03
5.462277217684336640e+19 3.315018394763493689e+03 5.813114799417848189e+03 inf 7.714106811505704172e+03
6.428073117284319232e+19 2.999428846049039748e+03 4.885548206944429694e+03 inf 7.769314352255903941e+03
7.564633275546291405e+19 2.568486801993991776e+03 3.811751746901792558e+03 inf 7.874776888461891758e+03
8.902150854450374246e+19 1.908649661920661401e+03 2.503636483143133773e+03 inf 8.031379446867810657e+03
1.047615752789664072e+20 1.157282106217882301e+03 1.346486793033549020e+03 inf 8.235869301454322340e+03
1.232846739442065900e+20 6.205030968812095580e+02 6.694346158737189398e+02 inf 8.489134628596233597e+03
1.450828778495940198e+20 3.271938604455971245e+02 3.398396789254986174e+02 inf 8.792903097332158723e+03
1.707352647470688829e+20 1.803127733243310900e+02 1.839381935772795202e+02 inf 9.148292746810262543e+03
